Store,Dept,Date,IsHoliday,Predicted_Weekly_Sales,PredictionSource,Predicted_Weekly_Sales_Raw,Operational_Forecast,Forecast_Adjusted
19,20,2013-02-22,False,7845.400850692406,RandomForest,7845.400850692406,7845.400850692406,False
19,20,2013-03-01,False,6648.252413034182,RandomForest,6648.252413034182,6648.252413034182,False
19,20,2013-03-08,False,6697.622250072497,RandomForest,6697.622250072497,6697.622250072497,False
19,20,2013-03-15,False,6680.563459538705,RandomForest,6680.563459538705,6680.563459538705,False
19,20,2013-03-22,False,5488.915852522398,RandomForest,5488.915852522398,5488.915852522398,False
19,20,2013-03-29,False,6536.510950500481,RandomForest,6536.510950500481,6536.510950500481,False
19,20,2013-04-05,False,6994.70828204599,RandomForest,6994.70828204599,6994.70828204599,False
19,20,2013-04-12,False,5743.047124384323,RandomForest,5743.047124384323,5743.047124384323,False
19,20,2013-04-19,False,6328.067805186728,RandomForest,6328.067805186728,6328.067805186728,False
19,20,2013-04-26,False,6455.305753148888,RandomForest,6455.305753148888,6455.305753148888,False
19,20,2013-05-03,False,6232.671315639329,RandomForest,6232.671315639329,6232.671315639329,False
19,20,2013-05-10,False,5980.468523272795,RandomForest,5980.468523272795,5980.468523272795,False
19,20,2013-05-17,False,6643.177471142048,RandomForest,6643.177471142048,6643.177471142048,False
19,20,2013-05-24,False,6820.763007307313,RandomForest,6820.763007307313,6820.763007307313,False
19,20,2013-05-31,False,6939.487347377761,RandomForest,6939.487347377761,6939.487347377761,False
19,20,2013-06-07,False,6833.345598101711,RandomForest,6833.345598101711,6833.345598101711,False
19,20,2013-06-14,False,7928.260385753151,RandomForest,7928.260385753151,7928.260385753151,False
19,20,2013-06-21,False,7120.255960171638,RandomForest,7120.255960171638,7120.255960171638,False
19,20,2013-06-28,False,8598.322710866669,RandomForest,8598.322710866669,8598.322710866669,False
19,20,2013-07-05,False,8632.059118385116,RandomForest,8632.059118385116,8632.059118385116,False
19,20,2013-07-12,False,7029.139332722584,RandomForest,7029.139332722584,7029.139332722584,False
19,20,2013-07-19,False,6105.47440090702,RandomForest,6105.47440090702,6105.47440090702,False
19,20,2013-07-26,False,6528.155297190384,RandomForest,6528.155297190384,6528.155297190384,False
19,21,2012-11-02,False,7979.79222187053,RandomForest,7979.79222187053,7979.79222187053,False
19,21,2012-11-09,False,8238.326556571978,RandomForest,8238.326556571978,8238.326556571978,False
19,21,2012-11-16,False,7740.498439857411,RandomForest,7740.498439857411,7740.498439857411,False
19,21,2012-11-23,True,8269.08438272153,RandomForest,8269.08438272153,8269.08438272153,False
19,21,2012-11-30,False,7144.924106519958,RandomForest,7144.924106519958,7144.924106519958,False
19,21,2012-12-07,False,8458.246754049977,RandomForest,8458.246754049977,8458.246754049977,False
19,21,2012-12-14,False,11536.04239419895,RandomForest,11536.04239419895,11536.04239419895,False
19,21,2012-12-21,False,13985.717073422697,RandomForest,13985.717073422697,13985.717073422697,False
19,21,2012-12-28,True,7554.914715938344,RandomForest,7554.914715938344,7554.914715938344,False
19,21,2013-01-04,False,6538.102436098696,RandomForest,6538.102436098696,6538.102436098696,False
19,21,2013-01-11,False,5231.558745051206,RandomForest,5231.558745051206,5231.558745051206,False
19,21,2013-01-18,False,5267.054009912643,RandomForest,5267.054009912643,5267.054009912643,False
19,21,2013-01-25,False,5307.1705688904,RandomForest,5307.1705688904,5307.1705688904,False
19,21,2013-02-01,False,6749.729346626803,RandomForest,6749.729346626803,6749.729346626803,False
19,21,2013-02-08,True,6994.200017756361,RandomForest,6994.200017756361,6994.200017756361,False
19,21,2013-02-15,False,6945.556297696482,RandomForest,6945.556297696482,6945.556297696482,False
19,21,2013-02-22,False,7082.34857058616,RandomForest,7082.34857058616,7082.34857058616,False
19,21,2013-03-01,False,6873.3078400167005,RandomForest,6873.3078400167005,6873.3078400167005,False
19,21,2013-03-08,False,7858.429953368637,RandomForest,7858.429953368637,7858.429953368637,False
19,21,2013-03-15,False,6299.611060523802,RandomForest,6299.611060523802,6299.611060523802,False
19,21,2013-03-22,False,6894.55879183595,RandomForest,6894.55879183595,6894.55879183595,False
19,21,2013-03-29,False,7716.992871556776,RandomForest,7716.992871556776,7716.992871556776,False
19,21,2013-04-05,False,11029.831601044736,RandomForest,11029.831601044736,11029.831601044736,False
19,21,2013-04-12,False,7836.592918351958,RandomForest,7836.592918351958,7836.592918351958,False
19,21,2013-04-19,False,6291.399975678762,RandomForest,6291.399975678762,6291.399975678762,False
19,21,2013-04-26,False,5992.039111143976,RandomForest,5992.039111143976,5992.039111143976,False
19,21,2013-05-03,False,6496.99306284695,RandomForest,6496.99306284695,6496.99306284695,False
19,21,2013-05-10,False,7098.069805912631,RandomForest,7098.069805912631,7098.069805912631,False
19,21,2013-05-17,False,6204.920471055235,RandomForest,6204.920471055235,6204.920471055235,False
19,21,2013-05-24,False,5310.948862150875,RandomForest,5310.948862150875,5310.948862150875,False
19,21,2013-05-31,False,6477.027565534242,RandomForest,6477.027565534242,6477.027565534242,False
19,21,2013-06-07,False,6786.867876931421,RandomForest,6786.867876931421,6786.867876931421,False
19,21,2013-06-14,False,7062.726566602519,RandomForest,7062.726566602519,7062.726566602519,False
19,21,2013-06-21,False,7761.926083114314,RandomForest,7761.926083114314,7761.926083114314,False
19,21,2013-06-28,False,7337.784106626092,RandomForest,7337.784106626092,7337.784106626092,False
19,21,2013-07-05,False,7765.490865118057,RandomForest,7765.490865118057,7765.490865118057,False
19,21,2013-07-12,False,7688.538367964407,RandomForest,7688.538367964407,7688.538367964407,False
19,21,2013-07-19,False,7051.820542192462,RandomForest,7051.820542192462,7051.820542192462,False
19,21,2013-07-26,False,7566.555540687859,RandomForest,7566.555540687859,7566.555540687859,False
19,22,2012-11-02,False,11629.84752019024,RandomForest,11629.84752019024,11629.84752019024,False
19,22,2012-11-09,False,11428.917293004728,RandomForest,11428.917293004728,11428.917293004728,False
19,22,2012-11-16,False,10430.555166239541,RandomForest,10430.555166239541,10430.555166239541,False
19,22,2012-11-23,True,19130.584685871316,RandomForest,19130.584685871316,19130.584685871316,False
19,22,2012-11-30,False,12268.696859104077,RandomForest,12268.696859104077,12268.696859104077,False
19,22,2012-12-07,False,14646.333346463132,RandomForest,14646.333346463132,14646.333346463132,False
19,22,2012-12-14,False,18276.03076628912,RandomForest,18276.03076628912,18276.03076628912,False
19,22,2012-12-21,False,25209.560301211706,RandomForest,25209.560301211706,25209.560301211706,False
19,22,2012-12-28,True,16168.526406215786,RandomForest,16168.526406215786,16168.526406215786,False
19,22,2013-01-04,False,11969.900698115822,RandomForest,11969.900698115822,11969.900698115822,False
19,22,2013-01-11,False,10765.618753900028,RandomForest,10765.618753900028,10765.618753900028,False
19,22,2013-01-18,False,9613.939220314965,RandomForest,9613.939220314965,9613.939220314965,False
19,22,2013-01-25,False,10592.746458449534,RandomForest,10592.746458449534,10592.746458449534,False
19,22,2013-02-01,False,10239.327127115954,RandomForest,10239.327127115954,10239.327127115954,False
19,22,2013-02-08,True,13773.637872328572,RandomForest,13773.637872328572,13773.637872328572,False
19,22,2013-02-15,False,12696.432345856088,RandomForest,12696.432345856088,12696.432345856088,False
19,22,2013-02-22,False,14578.744990508238,RandomForest,14578.744990508238,14578.744990508238,False
19,22,2013-03-01,False,12558.282493961395,RandomForest,12558.282493961395,12558.282493961395,False
19,22,2013-03-08,False,12832.572842834368,RandomForest,12832.572842834368,12832.572842834368,False
19,22,2013-03-15,False,11869.13560883735,RandomForest,11869.13560883735,11869.13560883735,False
19,22,2013-03-22,False,10599.319570023781,RandomForest,10599.319570023781,10599.319570023781,False
19,22,2013-03-29,False,10803.582725665518,RandomForest,10803.582725665518,10803.582725665518,False
19,22,2013-04-05,False,11616.806184928066,RandomForest,11616.806184928066,11616.806184928066,False
19,22,2013-04-12,False,9886.812239776958,RandomForest,9886.812239776958,9886.812239776958,False
19,22,2013-04-19,False,10908.250780860484,RandomForest,10908.250780860484,10908.250780860484,False
19,22,2013-04-26,False,11291.734759726822,RandomForest,11291.734759726822,11291.734759726822,False
19,22,2013-05-03,False,11360.295901050535,RandomForest,11360.295901050535,11360.295901050535,False
19,22,2013-05-10,False,9329.784481858675,RandomForest,9329.784481858675,9329.784481858675,False
19,22,2013-05-17,False,8655.986091568053,RandomForest,8655.986091568053,8655.986091568053,False
19,22,2013-05-24,False,9688.445834499782,RandomForest,9688.445834499782,9688.445834499782,False
19,22,2013-05-31,False,10747.586787975868,RandomForest,10747.586787975868,10747.586787975868,False
19,22,2013-06-07,False,10492.513923085362,RandomForest,10492.513923085362,10492.513923085362,False
19,22,2013-06-14,False,8811.208107063947,RandomForest,8811.208107063947,8811.208107063947,False
19,22,2013-06-21,False,8313.831894287587,RandomForest,8313.831894287587,8313.831894287587,False
19,22,2013-06-28,False,9708.457474982766,RandomForest,9708.457474982766,9708.457474982766,False
19,22,2013-07-05,False,10918.499584183073,RandomForest,10918.499584183073,10918.499584183073,False
19,22,2013-07-12,False,10697.330716228556,RandomForest,10697.330716228556,10697.330716228556,False
19,22,2013-07-19,False,10929.55784517271,RandomForest,10929.55784517271,10929.55784517271,False
19,22,2013-07-26,False,11117.970933653274,RandomForest,11117.970933653274,11117.970933653274,False
19,23,2012-11-02,False,29680.293640749365,RandomForest,29680.293640749365,29680.293640749365,False
19,23,2012-11-09,False,28702.735905283625,RandomForest,28702.735905283625,28702.735905283625,False
19,23,2012-11-16,False,26158.50123737398,RandomForest,26158.50123737398,26158.50123737398,False
19,23,2012-11-23,True,42300.589017190796,RandomForest,42300.589017190796,42300.589017190796,False
19,23,2012-11-30,False,29525.814824233566,RandomForest,29525.814824233566,29525.814824233566,False
19,23,2012-12-07,False,41111.31521970556,RandomForest,41111.31521970556,41111.31521970556,False
19,23,2012-12-14,False,50922.249826704276,RandomForest,50922.249826704276,50922.249826704276,False
19,23,2012-12-21,False,77839.20788781054,RandomForest,77839.20788781054,77839.20788781054,False
19,23,2012-12-28,True,30651.963785262884,RandomForest,30651.963785262884,30651.963785262884,False
19,23,2013-01-04,False,23681.394190014867,RandomForest,23681.394190014867,23681.394190014867,False
19,23,2013-01-11,False,17124.972296303207,RandomForest,17124.972296303207,17124.972296303207,False
19,23,2013-01-18,False,16844.29480221013,RandomForest,16844.29480221013,16844.29480221013,False
19,23,2013-01-25,False,19504.183501763946,RandomForest,19504.183501763946,19504.183501763946,False
19,23,2013-02-01,False,22382.570074847314,RandomForest,22382.570074847314,22382.570074847314,False
19,23,2013-02-08,True,26314.155893204086,RandomForest,26314.155893204086,26314.155893204086,False
19,23,2013-02-15,False,24434.187950540516,RandomForest,24434.187950540516,24434.187950540516,False
19,23,2013-02-22,False,22264.23813213859,RandomForest,22264.23813213859,22264.23813213859,False
19,23,2013-03-01,False,20945.759757821375,RandomForest,20945.759757821375,20945.759757821375,False
19,23,2013-03-08,False,23367.016312122632,RandomForest,23367.016312122632,23367.016312122632,False
19,23,2013-03-15,False,24696.6580531984,RandomForest,24696.6580531984,24696.6580531984,False
19,23,2013-03-22,False,29534.389599691713,RandomForest,29534.389599691713,29534.389599691713,False
19,23,2013-03-29,False,25255.96568770978,RandomForest,25255.96568770978,25255.96568770978,False
19,23,2013-04-05,False,27952.563363198446,RandomForest,27952.563363198446,27952.563363198446,False
19,23,2013-04-12,False,23525.428151986383,RandomForest,23525.428151986383,23525.428151986383,False
19,23,2013-04-19,False,24335.715472101416,RandomForest,24335.715472101416,24335.715472101416,False
19,23,2013-04-26,False,22877.9796323211,RandomForest,22877.9796323211,22877.9796323211,False
19,23,2013-05-03,False,24750.116671298674,RandomForest,24750.116671298674,24750.116671298674,False
19,23,2013-05-10,False,25914.92250505936,RandomForest,25914.92250505936,25914.92250505936,False
19,23,2013-05-17,False,26966.669213569883,RandomForest,26966.669213569883,26966.669213569883,False
19,23,2013-05-24,False,34894.02913608654,RandomForest,34894.02913608654,34894.02913608654,False
19,23,2013-05-31,False,33736.226962831744,RandomForest,33736.226962831744,33736.226962831744,False
19,23,2013-06-07,False,27410.199903988807,RandomForest,27410.199903988807,27410.199903988807,False
19,23,2013-06-14,False,35264.45836223131,RandomForest,35264.45836223131,35264.45836223131,False
19,23,2013-06-21,False,42762.324091595176,RandomForest,42762.324091595176,42762.324091595176,False
19,23,2013-06-28,False,29803.04588412336,RandomForest,29803.04588412336,29803.04588412336,False
19,23,2013-07-05,False,34013.19513710981,RandomForest,34013.19513710981,34013.19513710981,False
19,23,2013-07-12,False,28683.87993751915,RandomForest,28683.87993751915,28683.87993751915,False
19,23,2013-07-19,False,24931.22715781202,RandomForest,24931.22715781202,24931.22715781202,False
19,23,2013-07-26,False,23350.653357278356,RandomForest,23350.653357278356,23350.653357278356,False
19,24,2012-11-02,False,5973.510666410741,RandomForest,5973.510666410741,5973.510666410741,False
19,24,2012-11-09,False,5353.170684676207,RandomForest,5353.170684676207,5353.170684676207,False
19,24,2012-11-16,False,5025.614410738216,RandomForest,5025.614410738216,5025.614410738216,False
19,24,2012-11-23,True,11930.342264162877,RandomForest,11930.342264162877,11930.342264162877,False
19,24,2012-11-30,False,6925.778677273005,RandomForest,6925.778677273005,6925.778677273005,False
19,24,2012-12-07,False,8559.349315393098,RandomForest,8559.349315393098,8559.349315393098,False
19,24,2012-12-14,False,11146.708587546647,RandomForest,11146.708587546647,11146.708587546647,False
19,24,2012-12-21,False,11809.757729884595,RandomForest,11809.757729884595,11809.757729884595,False
19,24,2012-12-28,True,4794.366808246801,RandomForest,4794.366808246801,4794.366808246801,False
19,24,2013-01-04,False,2677.336949669883,RandomForest,2677.336949669883,2677.336949669883,False
19,24,2013-01-11,False,2565.573461503443,RandomForest,2565.573461503443,2565.573461503443,False
19,24,2013-01-18,False,3395.432537100659,RandomForest,3395.432537100659,3395.432537100659,False
19,24,2013-01-25,False,2838.493097088469,RandomForest,2838.493097088469,2838.493097088469,False
19,24,2013-02-01,False,3423.575602769844,RandomForest,3423.575602769844,3423.575602769844,False
19,24,2013-02-08,True,4303.72212201597,RandomForest,4303.72212201597,4303.72212201597,False
19,24,2013-02-15,False,4711.7401559106875,RandomForest,4711.7401559106875,4711.7401559106875,False
19,24,2013-02-22,False,4684.2439959470685,RandomForest,4684.2439959470685,4684.2439959470685,False
19,24,2013-03-01,False,4585.082617767572,RandomForest,4585.082617767572,4585.082617767572,False
19,24,2013-03-08,False,4057.965133414467,RandomForest,4057.965133414467,4057.965133414467,False
19,24,2013-03-15,False,4899.63805641169,RandomForest,4899.63805641169,4899.63805641169,False
19,24,2013-03-22,False,6947.651981851481,RandomForest,6947.651981851481,6947.651981851481,False
19,24,2013-03-29,False,4602.179541558172,RandomForest,4602.179541558172,4602.179541558172,False
19,24,2013-04-05,False,6174.615740223882,RandomForest,6174.615740223882,6174.615740223882,False
19,24,2013-04-12,False,4659.236801522195,RandomForest,4659.236801522195,4659.236801522195,False
19,24,2013-04-19,False,4115.255836484599,RandomForest,4115.255836484599,4115.255836484599,False
19,24,2013-04-26,False,3783.4481075928616,RandomForest,3783.4481075928616,3783.4481075928616,False
19,24,2013-05-03,False,5388.677308437464,RandomForest,5388.677308437464,5388.677308437464,False
19,24,2013-05-10,False,5426.011137910013,RandomForest,5426.011137910013,5426.011137910013,False
19,24,2013-05-17,False,5814.886308967007,RandomForest,5814.886308967007,5814.886308967007,False
19,24,2013-05-24,False,7767.81089359763,RandomForest,7767.81089359763,7767.81089359763,False
19,24,2013-05-31,False,6074.4051185107855,RandomForest,6074.4051185107855,6074.4051185107855,False
19,24,2013-06-07,False,5020.184920840651,RandomForest,5020.184920840651,5020.184920840651,False
19,24,2013-06-14,False,6054.321685901834,RandomForest,6054.321685901834,6054.321685901834,False
19,24,2013-06-21,False,5074.455319217119,RandomForest,5074.455319217119,5074.455319217119,False
19,24,2013-06-28,False,4978.435597532804,RandomForest,4978.435597532804,4978.435597532804,False
19,24,2013-07-05,False,5039.542642571699,RandomForest,5039.542642571699,5039.542642571699,False
19,24,2013-07-12,False,4131.178481468192,RandomForest,4131.178481468192,4131.178481468192,False
19,24,2013-07-19,False,3785.5775116700083,RandomForest,3785.5775116700083,3785.5775116700083,False
19,24,2013-07-26,False,3327.5501384068607,RandomForest,3327.5501384068607,3327.5501384068607,False
19,25,2012-11-02,False,13022.431121635866,RandomForest,13022.431121635866,13022.431121635866,False
19,25,2012-11-09,False,13566.988740800636,RandomForest,13566.988740800636,13566.988740800636,False
19,25,2012-11-16,False,11658.015539990161,RandomForest,11658.015539990161,11658.015539990161,False
19,25,2012-11-23,True,14047.807562575586,RandomForest,14047.807562575586,14047.807562575586,False
19,25,2012-11-30,False,12505.731000006923,RandomForest,12505.731000006923,12505.731000006923,False
19,25,2012-12-07,False,16968.231856589697,RandomForest,16968.231856589697,16968.231856589697,False
19,25,2012-12-14,False,16415.586918351513,RandomForest,16415.586918351513,16415.586918351513,False
19,25,2012-12-21,False,20668.939119751776,RandomForest,20668.939119751776,20668.939119751776,False
19,25,2012-12-28,True,15251.040944872859,RandomForest,15251.040944872859,15251.040944872859,False
19,25,2013-01-04,False,10202.819282826265,RandomForest,10202.819282826265,10202.819282826265,False
19,25,2013-01-11,False,7616.638578716841,RandomForest,7616.638578716841,7616.638578716841,False
19,25,2013-01-18,False,11570.287069948097,RandomForest,11570.287069948097,11570.287069948097,False
19,25,2013-01-25,False,7768.800226646036,RandomForest,7768.800226646036,7768.800226646036,False
19,25,2013-02-01,False,8494.396952782425,RandomForest,8494.396952782425,8494.396952782425,False
19,25,2013-02-08,True,9823.696320993799,RandomForest,9823.696320993799,9823.696320993799,False
19,25,2013-02-15,False,10232.670297629333,RandomForest,10232.670297629333,10232.670297629333,False
19,25,2013-02-22,False,8425.507078757732,RandomForest,8425.507078757732,8425.507078757732,False
19,25,2013-03-01,False,8574.204623035874,RandomForest,8574.204623035874,8574.204623035874,False
19,25,2013-03-08,False,10511.303925888898,RandomForest,10511.303925888898,10511.303925888898,False
19,25,2013-03-15,False,15348.057078120646,RandomForest,15348.057078120646,15348.057078120646,False
19,25,2013-03-22,False,19097.15696029613,RandomForest,19097.15696029613,19097.15696029613,False
19,25,2013-03-29,False,11941.21494588807,RandomForest,11941.21494588807,11941.21494588807,False
19,25,2013-04-05,False,14795.834309119482,RandomForest,14795.834309119482,14795.834309119482,False
19,25,2013-04-12,False,11651.06870373838,RandomForest,11651.06870373838,11651.06870373838,False
19,25,2013-04-19,False,11629.11989625677,RandomForest,11629.11989625677,11629.11989625677,False
19,25,2013-04-26,False,11356.014605561435,RandomForest,11356.014605561435,11356.014605561435,False
19,25,2013-05-03,False,13288.687096030608,RandomForest,13288.687096030608,13288.687096030608,False
19,25,2013-05-10,False,14112.017502082828,RandomForest,14112.017502082828,14112.017502082828,False
19,25,2013-05-17,False,14320.668466350877,RandomForest,14320.668466350877,14320.668466350877,False
19,25,2013-05-24,False,17070.462245715884,RandomForest,17070.462245715884,17070.462245715884,False
19,25,2013-05-31,False,14677.388710203099,RandomForest,14677.388710203099,14677.388710203099,False
19,25,2013-06-07,False,12838.145548703882,RandomForest,12838.145548703882,12838.145548703882,False
19,25,2013-06-14,False,13430.005731588695,RandomForest,13430.005731588695,13430.005731588695,False
19,25,2013-06-21,False,14315.250178767801,RandomForest,14315.250178767801,14315.250178767801,False
19,25,2013-06-28,False,12237.951046515782,RandomForest,12237.951046515782,12237.951046515782,False
19,25,2013-07-05,False,11241.893383522918,RandomForest,11241.893383522918,11241.893383522918,False
19,25,2013-07-12,False,8804.038626121972,RandomForest,8804.038626121972,8804.038626121972,False
19,25,2013-07-19,False,8751.685614790971,RandomForest,8751.685614790971,8751.685614790971,False
19,25,2013-07-26,False,9489.339811779215,RandomForest,9489.339811779215,9489.339811779215,False
19,26,2012-11-02,False,8857.370004548042,RandomForest,8857.370004548042,8857.370004548042,False
19,26,2012-11-09,False,8108.528811476602,RandomForest,8108.528811476602,8108.528811476602,False
19,26,2012-11-16,False,7933.092657037212,RandomForest,7933.092657037212,7933.092657037212,False
19,26,2012-11-23,True,13338.97450363134,RandomForest,13338.97450363134,13338.97450363134,False
19,26,2012-11-30,False,9099.61254364345,RandomForest,9099.61254364345,9099.61254364345,False
19,26,2012-12-07,False,11517.145522974934,RandomForest,11517.145522974934,11517.145522974934,False
19,26,2012-12-14,False,12095.883094209777,RandomForest,12095.883094209777,12095.883094209777,False
19,26,2012-12-21,False,13952.3942289999,RandomForest,13952.3942289999,13952.3942289999,False
19,26,2012-12-28,True,5210.20019095601,RandomForest,5210.20019095601,5210.20019095601,False
19,26,2013-01-04,False,5031.828106066002,RandomForest,5031.828106066002,5031.828106066002,False
19,26,2013-01-11,False,5240.175453393,RandomForest,5240.175453393,5240.175453393,False
19,26,2013-01-18,False,4584.924559486675,RandomForest,4584.924559486675,4584.924559486675,False
19,26,2013-01-25,False,5246.636608375086,RandomForest,5246.636608375086,5246.636608375086,False
19,26,2013-02-01,False,6668.547373799513,RandomForest,6668.547373799513,6668.547373799513,False
19,26,2013-02-08,True,8696.889866910211,RandomForest,8696.889866910211,8696.889866910211,False
19,26,2013-02-15,False,7818.9417854081585,RandomForest,7818.9417854081585,7818.9417854081585,False
19,26,2013-02-22,False,7957.67947139392,RandomForest,7957.67947139392,7957.67947139392,False
19,26,2013-03-01,False,7898.86031020427,RandomForest,7898.86031020427,7898.86031020427,False
19,26,2013-03-08,False,8270.753908148708,RandomForest,8270.753908148708,8270.753908148708,False
19,26,2013-03-15,False,8004.443499529228,RandomForest,8004.443499529228,8004.443499529228,False
19,26,2013-03-22,False,11242.070891197141,RandomForest,11242.070891197141,11242.070891197141,False
19,26,2013-03-29,False,8446.955748564753,RandomForest,8446.955748564753,8446.955748564753,False
19,26,2013-04-05,False,10489.082898483211,RandomForest,10489.082898483211,10489.082898483211,False
19,26,2013-04-12,False,7836.592918351958,RandomForest,7836.592918351958,7836.592918351958,False
19,26,2013-04-19,False,7914.514817824324,RandomForest,7914.514817824324,7914.514817824324,False
19,26,2013-04-26,False,6996.720812592307,RandomForest,6996.720812592307,6996.720812592307,False
19,26,2013-05-03,False,7803.956072661887,RandomForest,7803.956072661887,7803.956072661887,False
19,26,2013-05-10,False,6887.805562028349,RandomForest,6887.805562028349,6887.805562028349,False
19,26,2013-05-17,False,7763.267677634095,RandomForest,7763.267677634095,7763.267677634095,False
19,26,2013-05-24,False,8819.097313152824,RandomForest,8819.097313152824,8819.097313152824,False
19,26,2013-05-31,False,7964.8980211121225,RandomForest,7964.8980211121225,7964.8980211121225,False
19,26,2013-06-07,False,7142.171688753476,RandomForest,7142.171688753476,7142.171688753476,False
19,26,2013-06-14,False,7672.255584835548,RandomForest,7672.255584835548,7672.255584835548,False
19,26,2013-06-21,False,7312.647260127299,RandomForest,7312.647260127299,7312.647260127299,False
19,26,2013-06-28,False,6475.736839265483,RandomForest,6475.736839265483,6475.736839265483,False
19,26,2013-07-05,False,6789.376249172654,RandomForest,6789.376249172654,6789.376249172654,False
19,26,2013-07-12,False,6771.107228754987,RandomForest,6771.107228754987,6771.107228754987,False
19,26,2013-07-19,False,5912.895328149747,RandomForest,5912.895328149747,5912.895328149747,False
19,26,2013-07-26,False,4855.074122457787,RandomForest,4855.074122457787,4855.074122457787,False
19,27,2012-11-02,False,3144.511317212642,RandomForest,3144.511317212642,3144.511317212642,False
19,27,2012-11-09,False,3064.9666106310633,RandomForest,3064.9666106310633,3064.9666106310633,False
19,27,2012-11-16,False,2578.3471187009236,RandomForest,2578.3471187009236,2578.3471187009236,False
19,27,2012-11-23,True,4258.431774462861,RandomForest,4258.431774462861,4258.431774462861,False
19,27,2012-11-30,False,3627.783682049109,RandomForest,3627.783682049109,3627.783682049109,False
19,27,2012-12-07,False,4304.134829808728,RandomForest,4304.134829808728,4304.134829808728,False
19,27,2012-12-14,False,5834.335643713084,RandomForest,5834.335643713084,5834.335643713084,False
19,27,2012-12-21,False,8538.968854690555,RandomForest,8538.968854690555,8538.968854690555,False
19,27,2012-12-28,True,4230.534965710393,RandomForest,4230.534965710393,4230.534965710393,False
19,27,2013-01-04,False,2856.658111383592,RandomForest,2856.658111383592,2856.658111383592,False
19,27,2013-01-11,False,2414.9786244208076,RandomForest,2414.9786244208076,2414.9786244208076,False
19,27,2013-01-18,False,2263.2812098679906,RandomForest,2263.2812098679906,2263.2812098679906,False
19,27,2013-01-25,False,2577.9768260069177,RandomForest,2577.9768260069177,2577.9768260069177,False
19,27,2013-02-01,False,2534.2000639207017,RandomForest,2534.2000639207017,2534.2000639207017,False
19,27,2013-02-08,True,2620.209961569305,RandomForest,2620.209961569305,2620.209961569305,False
19,27,2013-02-15,False,2580.929466922972,RandomForest,2580.929466922972,2580.929466922972,False
19,27,2013-02-22,False,2832.232702657532,RandomForest,2832.232702657532,2832.232702657532,False
19,27,2013-03-01,False,2312.050371180057,RandomForest,2312.050371180057,2312.050371180057,False
19,27,2013-03-08,False,2604.582853389135,RandomForest,2604.582853389135,2604.582853389135,False
19,27,2013-03-15,False,2864.7316983022283,RandomForest,2864.7316983022283,2864.7316983022283,False
19,27,2013-03-22,False,2633.7504738360462,RandomForest,2633.7504738360462,2633.7504738360462,False
19,27,2013-03-29,False,2142.785921820802,RandomForest,2142.785921820802,2142.785921820802,False
19,27,2013-04-05,False,2936.9262934232147,RandomForest,2936.9262934232147,2936.9262934232147,False
19,27,2013-04-12,False,2019.4514256139096,RandomForest,2019.4514256139096,2019.4514256139096,False
19,27,2013-04-19,False,2081.6039190372567,RandomForest,2081.6039190372567,2081.6039190372567,False
19,27,2013-04-26,False,1995.850577428748,RandomForest,1995.850577428748,1995.850577428748,False
19,27,2013-05-03,False,1929.481205304086,RandomForest,1929.481205304086,1929.481205304086,False
19,27,2013-05-10,False,1986.776070359645,RandomForest,1986.776070359645,1986.776070359645,False
19,27,2013-05-17,False,1770.373055322497,RandomForest,1770.373055322497,1770.373055322497,False
19,27,2013-05-24,False,1906.246996103753,RandomForest,1906.246996103753,1906.246996103753,False
19,27,2013-05-31,False,1712.5759912386936,RandomForest,1712.5759912386936,1712.5759912386936,False
19,27,2013-06-07,False,1787.1528086364424,RandomForest,1787.1528086364424,1787.1528086364424,False
19,27,2013-06-14,False,1903.7503163845415,RandomForest,1903.7503163845415,1903.7503163845415,False
19,27,2013-06-21,False,1575.7589973891882,RandomForest,1575.7589973891882,1575.7589973891882,False
19,27,2013-06-28,False,1480.5762796620852,RandomForest,1480.5762796620852,1480.5762796620852,False
19,27,2013-07-05,False,1561.1113766104402,RandomForest,1561.1113766104402,1561.1113766104402,False
19,27,2013-07-12,False,1538.027204448772,RandomForest,1538.027204448772,1538.027204448772,False
19,27,2013-07-19,False,1511.7953955788198,RandomForest,1511.7953955788198,1511.7953955788198,False
19,27,2013-07-26,False,1405.8955189428423,RandomForest,1405.8955189428423,1405.8955189428423,False
19,28,2012-11-02,False,1376.5197649886506,RandomForest,1376.5197649886506,1376.5197649886506,False
19,28,2012-11-09,False,1046.0353101942976,RandomForest,1046.0353101942976,1046.0353101942976,False
19,28,2012-11-16,False,1047.2789000130372,RandomForest,1047.2789000130372,1047.2789000130372,False
19,28,2012-11-23,True,874.3144759703667,RandomForest,874.3144759703667,874.3144759703667,False
19,28,2012-11-30,False,967.7661952725118,RandomForest,967.7661952725118,967.7661952725118,False
19,28,2012-12-07,False,1355.1008863622978,RandomForest,1355.1008863622978,1355.1008863622978,False
19,28,2012-12-14,False,1109.7652490753587,RandomForest,1109.7652490753587,1109.7652490753587,False
19,28,2012-12-21,False,1006.7487007508487,RandomForest,1006.7487007508487,1006.7487007508487,False
19,28,2012-12-28,True,903.5585511326935,RandomForest,903.5585511326935,903.5585511326935,False
19,28,2013-01-04,False,897.2067162505236,RandomForest,897.2067162505236,897.2067162505236,False
19,28,2013-01-11,False,962.1876835496372,RandomForest,962.1876835496372,962.1876835496372,False
