Store,Dept,Date,IsHoliday,Predicted_Weekly_Sales,PredictionSource
24,1,2012-12-28,True,20074.264416741204,RandomForest
24,1,2013-01-04,False,14274.324995554667,RandomForest
24,1,2013-01-11,False,13330.884481342204,RandomForest
24,1,2013-01-18,False,13805.789603820554,RandomForest
24,1,2013-01-25,False,15036.81368110392,RandomForest
24,1,2013-02-01,False,17218.73666464093,RandomForest
24,1,2013-02-08,True,25817.489246923808,RandomForest
24,1,2013-02-15,False,42886.405934177645,RandomForest
24,1,2013-02-22,False,15570.450456268789,RandomForest
24,1,2013-03-01,False,15510.776678303358,RandomForest
24,1,2013-03-08,False,18987.36148290575,RandomForest
24,1,2013-03-15,False,17659.720923271183,RandomForest
24,1,2013-03-22,False,19582.3080974774,RandomForest
24,1,2013-03-29,False,25411.42093452244,RandomForest
24,1,2013-04-05,False,61729.84976091087,RandomForest
24,1,2013-04-12,False,42083.13235406298,RandomForest
24,1,2013-04-19,False,14838.81759690169,RandomForest
24,1,2013-04-26,False,14446.187106848602,RandomForest
24,1,2013-05-03,False,14843.861692682634,RandomForest
24,1,2013-05-10,False,14807.553239870103,RandomForest
24,1,2013-05-17,False,15062.77533367434,RandomForest
24,1,2013-05-24,False,15259.829722599225,RandomForest
24,1,2013-05-31,False,16609.963599189716,RandomForest
24,1,2013-06-07,False,14892.472379532783,RandomForest
24,1,2013-06-14,False,15260.721312702748,RandomForest
24,1,2013-06-21,False,14993.241958349603,RandomForest
24,1,2013-06-28,False,15397.504165956369,RandomForest
24,1,2013-07-05,False,17648.66241596075,RandomForest
24,1,2013-07-12,False,14698.083945295837,RandomForest
24,1,2013-07-19,False,15088.020990210318,RandomForest
24,1,2013-07-26,False,14748.250919858769,RandomForest
24,2,2012-11-02,False,38245.14308842206,RandomForest
24,2,2012-11-09,False,39739.228474402866,RandomForest
24,2,2012-11-16,False,34543.196239253164,RandomForest
24,2,2012-11-23,True,38168.85238152531,RandomForest
24,2,2012-11-30,False,41919.47682510726,RandomForest
24,2,2012-12-07,False,45202.4958716459,RandomForest
24,2,2012-12-14,False,48571.031257336406,RandomForest
24,2,2012-12-21,False,65999.67457206776,RandomForest
24,2,2012-12-28,True,40477.3480177799,RandomForest
24,2,2013-01-04,False,37265.673676386716,RandomForest
24,2,2013-01-11,False,34503.57736567296,RandomForest
24,2,2013-01-18,False,37443.205198616095,RandomForest
24,2,2013-01-25,False,32882.5182923174,RandomForest
24,2,2013-02-01,False,38152.60452142583,RandomForest
24,2,2013-02-08,True,41910.99425055477,RandomForest
24,2,2013-02-15,False,38654.46039676602,RandomForest
24,2,2013-02-22,False,44630.51671694368,RandomForest
24,2,2013-03-01,False,37820.77594546657,RandomForest
24,2,2013-03-08,False,40419.69498524772,RandomForest
24,2,2013-03-15,False,38788.799153755295,RandomForest
24,2,2013-03-22,False,34107.08426863992,RandomForest
24,2,2013-03-29,False,38509.38107214275,RandomForest
24,2,2013-04-05,False,43322.57579574793,RandomForest
24,2,2013-04-12,False,36021.34501486518,RandomForest
24,2,2013-04-19,False,38308.3060822609,RandomForest
24,2,2013-04-26,False,38162.542873818966,RandomForest
24,2,2013-05-03,False,40498.352616279626,RandomForest
24,2,2013-05-10,False,40153.44571637711,RandomForest
24,2,2013-05-17,False,38791.97831493251,RandomForest
24,2,2013-05-24,False,42927.241420991995,RandomForest
24,2,2013-05-31,False,44176.12115541816,RandomForest
24,2,2013-06-07,False,41915.415788166225,RandomForest
24,2,2013-06-14,False,41727.173526149614,RandomForest
24,2,2013-06-21,False,44497.77190278424,RandomForest
24,2,2013-06-28,False,46315.537350394356,RandomForest
24,2,2013-07-05,False,48488.65982177612,RandomForest
24,2,2013-07-12,False,42950.22295720628,RandomForest
24,2,2013-07-19,False,45400.907528968906,RandomForest
24,2,2013-07-26,False,43819.70969723967,RandomForest
24,3,2012-11-02,False,6808.278788404519,RandomForest
24,3,2012-11-09,False,8064.091559788457,RandomForest
24,3,2012-11-16,False,7180.631879028062,RandomForest
24,3,2012-11-23,True,10744.6655986279,RandomForest
24,3,2012-11-30,False,9604.93858775781,RandomForest
24,3,2012-12-07,False,11245.23100646532,RandomForest
24,3,2012-12-14,False,13993.562908333906,RandomForest
24,3,2012-12-21,False,18651.043008069297,RandomForest
24,3,2012-12-28,True,11289.022592197969,RandomForest
24,3,2013-01-04,False,11558.004680202319,RandomForest
24,3,2013-01-11,False,10846.27285227186,RandomForest
24,3,2013-01-18,False,11076.104299828294,RandomForest
24,3,2013-01-25,False,9043.518126918629,RandomForest
24,3,2013-02-01,False,8968.500953126946,RandomForest
24,3,2013-02-08,True,9835.349873149387,RandomForest
24,3,2013-02-15,False,8789.010949579118,RandomForest
24,3,2013-02-22,False,8890.2083857823,RandomForest
24,3,2013-03-01,False,8538.44521224183,RandomForest
24,3,2013-03-08,False,8921.345180082071,RandomForest
24,3,2013-03-15,False,7933.554269433536,RandomForest
24,3,2013-03-22,False,7060.16891267,RandomForest
24,3,2013-03-29,False,8492.813218055568,RandomForest
24,3,2013-04-05,False,9768.275181780526,RandomForest
24,3,2013-04-12,False,7913.914437001895,RandomForest
24,3,2013-04-19,False,6328.221197807428,RandomForest
24,3,2013-04-26,False,7723.612303229564,RandomForest
24,3,2013-05-03,False,7801.475227707457,RandomForest
24,3,2013-05-10,False,7206.492990800916,RandomForest
24,3,2013-05-17,False,6808.464771851231,RandomForest
24,3,2013-05-24,False,8533.9207691993,RandomForest
24,3,2013-05-31,False,7640.814930845559,RandomForest
24,3,2013-06-07,False,8475.744625101868,RandomForest
24,3,2013-06-14,False,7136.107157343154,RandomForest
24,3,2013-06-21,False,7644.509519706489,RandomForest
24,3,2013-06-28,False,7847.556696104242,RandomForest
24,3,2013-07-05,False,9695.429433098028,RandomForest
24,3,2013-07-12,False,13408.81404128944,RandomForest
24,3,2013-07-19,False,17177.46317338461,RandomForest
24,3,2013-07-26,False,17493.890263186226,RandomForest
24,4,2012-11-02,False,29027.548576916113,RandomForest
24,4,2012-11-09,False,29275.52666128032,RandomForest
24,4,2012-11-16,False,28264.892020512783,RandomForest
24,4,2012-11-23,True,31062.89188025132,RandomForest
24,4,2012-11-30,False,28042.1404129234,RandomForest
24,4,2012-12-07,False,28921.219807760925,RandomForest
24,4,2012-12-14,False,28246.12270564824,RandomForest
24,4,2012-12-21,False,32364.835814717902,RandomForest
24,4,2012-12-28,True,29916.87081029817,RandomForest
24,4,2013-01-04,False,30660.139303620257,RandomForest
24,4,2013-01-11,False,26357.91129766303,RandomForest
24,4,2013-01-18,False,27772.523366849684,RandomForest
24,4,2013-01-25,False,24209.742497483938,RandomForest
24,4,2013-02-01,False,26387.795000475046,RandomForest
24,4,2013-02-08,True,28063.60254342538,RandomForest
24,4,2013-02-15,False,25085.05328776337,RandomForest
24,4,2013-02-22,False,28709.177535324026,RandomForest
24,4,2013-03-01,False,26509.3035651866,RandomForest
24,4,2013-03-08,False,26546.904953425474,RandomForest
24,4,2013-03-15,False,26551.38499303834,RandomForest
24,4,2013-03-22,False,24346.809328930292,RandomForest
24,4,2013-03-29,False,26989.71497553491,RandomForest
24,4,2013-04-05,False,30675.30030341179,RandomForest
24,4,2013-04-12,False,27801.054887190112,RandomForest
24,4,2013-04-19,False,28402.000165302554,RandomForest
24,4,2013-04-26,False,26910.532238458032,RandomForest
24,4,2013-05-03,False,29543.225480911424,RandomForest
24,4,2013-05-10,False,28978.678952575545,RandomForest
24,4,2013-05-17,False,28462.125032294793,RandomForest
24,4,2013-05-24,False,32805.269723514466,RandomForest
24,4,2013-05-31,False,33768.084396542625,RandomForest
24,4,2013-06-07,False,31437.260820479787,RandomForest
24,4,2013-06-14,False,30090.530486927648,RandomForest
24,4,2013-06-21,False,30444.048119948075,RandomForest
24,4,2013-06-28,False,33390.241382528024,RandomForest
24,4,2013-07-05,False,38336.33387666284,RandomForest
24,4,2013-07-12,False,33104.61238344092,RandomForest
24,4,2013-07-19,False,32886.45432367085,RandomForest
24,4,2013-07-26,False,32552.557062756572,RandomForest
24,5,2012-11-02,False,27964.45986192215,RandomForest
24,5,2012-11-09,False,35820.3067492666,RandomForest
24,5,2012-11-16,False,27075.493705679142,RandomForest
24,5,2012-11-23,True,86410.43401457083,RandomForest
24,5,2012-11-30,False,31049.414340266652,RandomForest
24,5,2012-12-07,False,42285.833992323736,RandomForest
24,5,2012-12-14,False,48206.572978465774,RandomForest
24,5,2012-12-21,False,71983.46684875434,RandomForest
24,5,2012-12-28,True,43095.078188625004,RandomForest
24,5,2013-01-04,False,26110.945419734737,RandomForest
24,5,2013-01-11,False,20812.922111908825,RandomForest
24,5,2013-01-18,False,22022.49645182465,RandomForest
24,5,2013-01-25,False,19946.495990724266,RandomForest
24,5,2013-02-01,False,24756.292744243947,RandomForest
24,5,2013-02-08,True,32594.17582806775,RandomForest
24,5,2013-02-15,False,43440.834452749594,RandomForest
24,5,2013-02-22,False,35504.061576660686,RandomForest
24,5,2013-03-01,False,28610.08178596766,RandomForest
24,5,2013-03-08,False,26632.56830282756,RandomForest
24,5,2013-03-15,False,25930.895921868138,RandomForest
24,5,2013-03-22,False,21947.22800885957,RandomForest
24,5,2013-03-29,False,22858.626012323737,RandomForest
24,5,2013-04-05,False,30432.68080595327,RandomForest
24,5,2013-04-12,False,26625.19036482264,RandomForest
24,5,2013-04-19,False,15453.256378230622,RandomForest
24,5,2013-04-26,False,19222.96266636546,RandomForest
24,5,2013-05-03,False,18196.628885800503,RandomForest
24,5,2013-05-10,False,19318.335218110275,RandomForest
24,5,2013-05-17,False,18821.710380941644,RandomForest
24,5,2013-05-24,False,17221.8022075002,RandomForest
24,5,2013-05-31,False,19764.617150178765,RandomForest
24,5,2013-06-07,False,23801.71294718775,RandomForest
24,5,2013-06-14,False,23280.030579033875,RandomForest
24,5,2013-06-21,False,19901.13338091953,RandomForest
24,5,2013-06-28,False,20156.823696816526,RandomForest
24,5,2013-07-05,False,20679.687966834368,RandomForest
24,5,2013-07-12,False,19722.729560948224,RandomForest
24,5,2013-07-19,False,20112.260281959352,RandomForest
24,5,2013-07-26,False,16520.404175748037,RandomForest
24,6,2012-11-02,False,2612.219082171562,RandomForest
24,6,2012-11-09,False,3238.584719450758,RandomForest
24,6,2012-11-16,False,3593.317429405067,RandomForest
24,6,2012-11-23,True,14728.524269776863,RandomForest
24,6,2012-11-30,False,3633.9476184795644,RandomForest
24,6,2012-12-07,False,4315.970423591609,RandomForest
24,6,2012-12-14,False,5576.248821407827,RandomForest
24,6,2012-12-21,False,16017.291568059549,RandomForest
24,6,2012-12-28,True,6355.8060101712645,RandomForest
24,6,2013-01-04,False,3156.064021078042,RandomForest
24,6,2013-01-11,False,1806.4945061383394,RandomForest
24,6,2013-01-18,False,1587.9195084884493,RandomForest
24,6,2013-01-25,False,2118.8765336797546,RandomForest
24,6,2013-02-01,False,3455.365555021614,RandomForest
24,6,2013-02-08,True,3023.671574271244,RandomForest
24,6,2013-02-15,False,3544.7813569401183,RandomForest
24,6,2013-02-22,False,3561.9234676366245,RandomForest
24,6,2013-03-01,False,1896.9568337496055,RandomForest
24,6,2013-03-08,False,2582.734722784459,RandomForest
24,6,2013-03-15,False,2861.5492508403336,RandomForest
24,6,2013-03-22,False,1240.9549460955288,RandomForest
24,6,2013-03-29,False,2934.4366707667346,RandomForest
24,6,2013-04-05,False,3155.9034971898263,RandomForest
24,6,2013-04-12,False,2565.2163044784834,RandomForest
24,6,2013-04-19,False,2059.3990315974283,RandomForest
24,6,2013-04-26,False,3381.959504395202,RandomForest
24,6,2013-05-03,False,2868.411803040475,RandomForest
24,6,2013-05-10,False,4677.3680747638955,RandomForest
24,6,2013-05-17,False,3984.238974134286,RandomForest
24,6,2013-05-24,False,2828.0479078572944,RandomForest
24,6,2013-05-31,False,2930.6743475525222,RandomForest
24,6,2013-06-07,False,3670.024621177608,RandomForest
24,6,2013-06-14,False,3678.067226156353,RandomForest
24,6,2013-06-21,False,4363.701272486373,RandomForest
24,6,2013-06-28,False,4052.809165341878,RandomForest
24,6,2013-07-05,False,3602.362181852973,RandomForest
24,6,2013-07-12,False,3954.689471402336,RandomForest
24,6,2013-07-19,False,4389.653112996065,RandomForest
24,6,2013-07-26,False,4570.593668892397,RandomForest
24,7,2012-11-02,False,32244.651624504426,RandomForest
24,7,2012-11-09,False,38151.65622384839,RandomForest
24,7,2012-11-16,False,32834.15208734618,RandomForest
24,7,2012-11-23,True,82253.1951487797,RandomForest
24,7,2012-11-30,False,47313.43610489884,RandomForest
24,7,2012-12-07,False,55575.844351651685,RandomForest
24,7,2012-12-14,False,74047.75499963215,RandomForest
24,7,2012-12-21,False,99999.68967472215,RandomForest
24,7,2012-12-28,True,35812.48437529183,RandomForest
24,7,2013-01-04,False,17852.379012574187,RandomForest
24,7,2013-01-11,False,15304.916169254226,RandomForest
24,7,2013-01-18,False,15504.07533903488,RandomForest
24,7,2013-01-25,False,13395.528789019794,RandomForest
24,7,2013-02-01,False,16984.253722404683,RandomForest
24,7,2013-02-08,True,22153.660043766176,RandomForest
24,7,2013-02-15,False,21476.77257869477,RandomForest
24,7,2013-02-22,False,26671.63477102022,RandomForest
24,7,2013-03-01,False,17783.81154817234,RandomForest
24,7,2013-03-08,False,18616.503454518825,RandomForest
24,7,2013-03-15,False,24597.965852541864,RandomForest
24,7,2013-03-22,False,27407.711862514396,RandomForest
24,7,2013-03-29,False,25210.722087961185,RandomForest
24,7,2013-04-05,False,38491.09579030904,RandomForest
24,7,2013-04-12,False,30882.39761604971,RandomForest
24,7,2013-04-19,False,22030.54126536578,RandomForest
24,7,2013-04-26,False,18497.83763534346,RandomForest
24,7,2013-05-03,False,19827.854150532185,RandomForest
24,7,2013-05-10,False,21314.943650151832,RandomForest
24,7,2013-05-17,False,21630.034262187113,RandomForest
24,7,2013-05-24,False,31180.11945457982,RandomForest
24,7,2013-05-31,False,37818.78580762403,RandomForest
24,7,2013-06-07,False,26887.68295617793,RandomForest
24,7,2013-06-14,False,33243.22298827301,RandomForest
24,7,2013-06-21,False,43139.35265443457,RandomForest
24,7,2013-06-28,False,36027.85291979318,RandomForest
24,7,2013-07-05,False,39097.80256156964,RandomForest
24,7,2013-07-12,False,27979.91335937502,RandomForest
24,7,2013-07-19,False,25795.871241317782,RandomForest
24,7,2013-07-26,False,22681.114286236683,RandomForest
24,8,2012-11-02,False,50539.38642340219,RandomForest
24,8,2012-11-09,False,49833.600810633136,RandomForest
24,8,2012-11-16,False,48036.91012059581,RandomForest
24,8,2012-11-23,True,46520.95256557541,RandomForest
24,8,2012-11-30,False,49364.735847613476,RandomForest
24,8,2012-12-07,False,51053.5986952825,RandomForest
24,8,2012-12-14,False,50347.213976046995,RandomForest
24,8,2012-12-21,False,59033.535863079764,RandomForest
24,8,2012-12-28,True,44029.70399687426,RandomForest
24,8,2013-01-04,False,47259.89420569265,RandomForest
24,8,2013-01-11,False,44113.82725678139,RandomForest
24,8,2013-01-18,False,45361.20700465902,RandomForest
24,8,2013-01-25,False,44133.21427938221,RandomForest
24,8,2013-02-01,False,47650.45143491836,RandomForest
24,8,2013-02-08,True,50939.07290279911,RandomForest
24,8,2013-02-15,False,46045.90058438326,RandomForest
24,8,2013-02-22,False,50472.58741862494,RandomForest
24,8,2013-03-01,False,48675.5987843353,RandomForest
24,8,2013-03-08,False,50146.37256131016,RandomForest
24,8,2013-03-15,False,47119.89017639686,RandomForest
24,8,2013-03-22,False,48182.08275681374,RandomForest
24,8,2013-03-29,False,49659.91019035363,RandomForest
24,8,2013-04-05,False,52415.063793761336,RandomForest
24,8,2013-04-12,False,45429.25704155396,RandomForest
24,8,2013-04-19,False,48997.903563612635,RandomForest
24,8,2013-04-26,False,48352.59486423525,RandomForest
24,8,2013-05-03,False,52328.242201673354,RandomForest
24,8,2013-05-10,False,47744.49371496103,RandomForest
24,8,2013-05-17,False,44627.57113436799,RandomForest
24,8,2013-05-24,False,49078.222186241605,RandomForest
24,8,2013-05-31,False,49079.59953882655,RandomForest
24,8,2013-06-07,False,52145.56031782497,RandomForest
24,8,2013-06-14,False,48633.74865092995,RandomForest
24,8,2013-06-21,False,47296.656153507065,RandomForest
24,8,2013-06-28,False,52028.48284398116,RandomForest
24,8,2013-07-05,False,53753.045320413235,RandomForest
24,8,2013-07-12,False,49709.02672610095,RandomForest
24,8,2013-07-19,False,50849.252714885544,RandomForest
24,8,2013-07-26,False,48448.666570625,RandomForest
24,9,2012-11-02,False,19353.82471494989,RandomForest
24,9,2012-11-09,False,19607.813204886468,RandomForest
24,9,2012-11-16,False,34902.32408047793,RandomForest
24,9,2012-11-23,True,26204.965077784567,RandomForest
24,9,2012-11-30,False,13311.820441781832,RandomForest
24,9,2012-12-07,False,14644.695974559392,RandomForest
24,9,2012-12-14,False,20027.16442525266,RandomForest
24,9,2012-12-21,False,30133.227784072216,RandomForest
24,9,2012-12-28,True,18703.31064771418,RandomForest
24,9,2013-01-04,False,11765.576095960801,RandomForest
24,9,2013-01-11,False,11726.258638875892,RandomForest
24,9,2013-01-18,False,11907.481463728871,RandomForest
24,9,2013-01-25,False,8161.9210194929865,RandomForest
24,9,2013-02-01,False,9817.181178095778,RandomForest
24,9,2013-02-08,True,11902.995297067077,RandomForest
24,9,2013-02-15,False,12797.892080461383,RandomForest
24,9,2013-02-22,False,14771.623126103275,RandomForest
24,9,2013-03-01,False,10437.251425095097,RandomForest
24,9,2013-03-08,False,16560.849047083586,RandomForest
24,9,2013-03-15,False,22362.570282381297,RandomForest
24,9,2013-03-22,False,23910.452701693706,RandomForest
24,9,2013-03-29,False,23708.76934546801,RandomForest
24,9,2013-04-05,False,28545.742066069335,RandomForest
24,9,2013-04-12,False,26627.94820850697,RandomForest
24,9,2013-04-19,False,24048.869747889745,RandomForest
24,9,2013-04-26,False,25366.20255851338,RandomForest
24,9,2013-05-03,False,23240.969865192455,RandomForest
24,9,2013-05-10,False,24828.671113569486,RandomForest
24,9,2013-05-17,False,26474.53356125775,RandomForest
24,9,2013-05-24,False,37397.12228968491,RandomForest
24,9,2013-05-31,False,37918.30232178966,RandomForest
24,9,2013-06-07,False,26389.064785054856,RandomForest
24,9,2013-06-14,False,28770.468736178904,RandomForest
24,9,2013-06-21,False,34810.826601914036,RandomForest
24,9,2013-06-28,False,34530.402919152526,RandomForest
24,9,2013-07-05,False,43601.03631252882,RandomForest
24,9,2013-07-12,False,31160.492182815495,RandomForest
24,9,2013-07-19,False,30889.035153226298,RandomForest
24,9,2013-07-26,False,28465.623196696182,RandomForest
24,10,2012-11-02,False,45643.73999356439,RandomForest
24,10,2012-11-09,False,34393.15664786547,RandomForest
24,10,2012-11-16,False,28303.476098228093,RandomForest
24,10,2012-11-23,True,30448.578176038056,RandomForest
24,10,2012-11-30,False,22357.824010268756,RandomForest
24,10,2012-12-07,False,29172.02945512562,RandomForest
24,10,2012-12-14,False,26977.43195608396,RandomForest
24,10,2012-12-21,False,28006.064510680386,RandomForest
24,10,2012-12-28,True,26362.525149161535,RandomForest
24,10,2013-01-04,False,23854.31698694503,RandomForest
24,10,2013-01-11,False,25425.123512436567,RandomForest
24,10,2013-01-18,False,21526.801886604622,RandomForest
24,10,2013-01-25,False,22511.447101131467,RandomForest
24,10,2013-02-01,False,20596.316158237245,RandomForest
24,10,2013-02-08,True,22699.02987357373,RandomForest
24,10,2013-02-15,False,22507.367234081714,RandomForest
24,10,2013-02-22,False,21542.66361848842,RandomForest
24,10,2013-03-01,False,24929.110138121647,RandomForest
24,10,2013-03-08,False,26007.40592996305,RandomForest
24,10,2013-03-15,False,23568.380423545794,RandomForest
24,10,2013-03-22,False,27486.662167201484,RandomForest
24,10,2013-03-29,False,23560.923071512407,RandomForest
24,10,2013-04-05,False,26532.27958335777,RandomForest
24,10,2013-04-12,False,24581.404558064893,RandomForest
24,10,2013-04-19,False,28084.596873693445,RandomForest
24,10,2013-04-26,False,23680.199392790328,RandomForest
24,10,2013-05-03,False,27865.70392380932,RandomForest
24,10,2013-05-10,False,30060.634642511253,RandomForest
24,10,2013-05-17,False,28163.084454080803,RandomForest
24,10,2013-05-24,False,32583.03837819333,RandomForest
24,10,2013-05-31,False,31324.746826567574,RandomForest
24,10,2013-06-07,False,24531.165864284678,RandomForest
24,10,2013-06-14,False,29671.451250589136,RandomForest
24,10,2013-06-21,False,28211.254985537897,RandomForest
24,10,2013-06-28,False,30071.59505660882,RandomForest
24,10,2013-07-05,False,34274.32618680535,RandomForest
24,10,2013-07-12,False,28091.764586645622,RandomForest
24,10,2013-07-19,False,28230.350300508955,RandomForest
24,10,2013-07-26,False,30879.741554710094,RandomForest
24,11,2012-11-02,False,21399.496965915965,RandomForest
24,11,2012-11-09,False,16615.9864940915,RandomForest
24,11,2012-11-16,False,15360.69879672693,RandomForest
24,11,2012-11-23,True,18819.314544759527,RandomForest
24,11,2012-11-30,False,18072.52552965318,RandomForest
24,11,2012-12-07,False,19788.461655648447,RandomForest
24,11,2012-12-14,False,19275.052147586804,RandomForest
24,11,2012-12-21,False,20967.70833034226,RandomForest
24,11,2012-12-28,True,18494.91834889877,RandomForest
24,11,2013-01-04,False,17086.37377023744,RandomForest
24,11,2013-01-11,False,15358.385581974197,RandomForest
24,11,2013-01-18,False,16757.940392493198,RandomForest
24,11,2013-01-25,False,13175.405769217845,RandomForest
24,11,2013-02-01,False,11510.387194807692,RandomForest
24,11,2013-02-08,True,13646.052189229962,RandomForest
24,11,2013-02-15,False,14429.721693264955,RandomForest
24,11,2013-02-22,False,14451.062188883385,RandomForest
24,11,2013-03-01,False,12734.798959206626,RandomForest
24,11,2013-03-08,False,13125.375899882456,RandomForest
24,11,2013-03-15,False,11209.207834167099,RandomForest
24,11,2013-03-22,False,12645.805104388122,RandomForest
24,11,2013-03-29,False,11297.329717542296,RandomForest
24,11,2013-04-05,False,11263.821931531393,RandomForest
24,11,2013-04-12,False,10013.414094451695,RandomForest
24,11,2013-04-19,False,14654.51906188146,RandomForest
24,11,2013-04-26,False,8785.23400867555,RandomForest
24,11,2013-05-03,False,11557.056940756265,RandomForest
24,11,2013-05-10,False,12449.452360885325,RandomForest
24,11,2013-05-17,False,13754.94843600478,RandomForest
24,11,2013-05-24,False,20239.729076011834,RandomForest
24,11,2013-05-31,False,47796.897766738904,RandomForest
24,11,2013-06-07,False,14492.913508821095,RandomForest
24,11,2013-06-14,False,19232.23484646779,RandomForest
24,11,2013-06-21,False,48479.17601860568,RandomForest
24,11,2013-06-28,False,24618.972388888913,RandomForest
24,11,2013-07-05,False,41808.03335692757,RandomForest
24,11,2013-07-12,False,24171.537091478483,RandomForest
24,11,2013-07-19,False,31861.189006758967,RandomForest
24,11,2013-07-26,False,12848.227321136874,RandomForest
24,12,2012-11-02,False,3439.428299213128,RandomForest
24,12,2012-11-09,False,3640.553339115435,RandomForest
24,12,2012-11-16,False,3813.5953681772935,RandomForest
24,12,2012-11-23,True,3149.6223631042176,RandomForest
24,12,2012-11-30,False,3506.4283213686936,RandomForest
24,12,2012-12-07,False,2566.9397399757077,RandomForest
24,12,2012-12-14,False,3087.0971080989043,RandomForest
24,12,2012-12-21,False,2297.6826375072383,RandomForest
24,12,2012-12-28,True,2515.4713375041574,RandomForest
24,12,2013-01-04,False,2770.5870783582773,RandomForest
24,12,2013-01-11,False,2504.1046594740087,RandomForest
24,12,2013-01-18,False,2599.471204669253,RandomForest
24,12,2013-01-25,False,2866.6813605349507,RandomForest
24,12,2013-02-01,False,2937.1088955087,RandomForest
24,12,2013-02-08,True,3736.6602003439043,RandomForest
24,12,2013-02-15,False,3424.834271295893,RandomForest
24,12,2013-02-22,False,4336.94103036918,RandomForest
24,12,2013-03-01,False,3350.1410849212552,RandomForest
24,12,2013-03-08,False,3606.2138913798963,RandomForest
24,12,2013-03-15,False,4665.6749841286455,RandomForest
24,12,2013-03-22,False,5673.439468227266,RandomForest
24,12,2013-03-29,False,4982.211342290473,RandomForest
24,12,2013-04-05,False,4606.493966400731,RandomForest
24,12,2013-04-12,False,4558.283518588785,RandomForest
24,12,2013-04-19,False,5498.7764703849225,RandomForest
24,12,2013-04-26,False,4088.77356542967,RandomForest
24,12,2013-05-03,False,4268.908934820116,RandomForest
24,12,2013-05-10,False,5332.273088636292,RandomForest
24,12,2013-05-17,False,4568.318045615891,RandomForest
24,12,2013-05-24,False,5782.655996362608,RandomForest
24,12,2013-05-31,False,5825.972106500031,RandomForest
24,12,2013-06-07,False,5033.87864802469,RandomForest
24,12,2013-06-14,False,5607.176097954537,RandomForest
24,12,2013-06-21,False,5343.490997065973,RandomForest
24,12,2013-06-28,False,6138.67103580966,RandomForest
24,12,2013-07-05,False,6255.433349191514,RandomForest
24,12,2013-07-12,False,6055.240569928471,RandomForest
24,12,2013-07-19,False,5197.955161527989,RandomForest
24,12,2013-07-26,False,5406.587476929794,RandomForest
24,13,2012-11-02,False,28578.232951953138,RandomForest
24,13,2012-11-09,False,29477.38864253639,RandomForest
24,13,2012-11-16,False,28607.296969446255,RandomForest
24,13,2012-11-23,True,27295.124449712595,RandomForest
24,13,2012-11-30,False,27753.626226802884,RandomForest
24,13,2012-12-07,False,28514.634135709428,RandomForest
24,13,2012-12-14,False,25831.116430910974,RandomForest
24,13,2012-12-21,False,27098.449210346444,RandomForest
24,13,2012-12-28,True,26410.284728234754,RandomForest
24,13,2013-01-04,False,27859.608538448763,RandomForest
24,13,2013-01-11,False,25422.755083245353,RandomForest
24,13,2013-01-18,False,26361.901166489104,RandomForest
24,13,2013-01-25,False,22374.566254344663,RandomForest
24,13,2013-02-01,False,25907.789035619706,RandomForest
24,13,2013-02-08,True,27625.332400569892,RandomForest
24,13,2013-02-15,False,24892.867585478023,RandomForest
24,13,2013-02-22,False,29353.18614712194,RandomForest
24,13,2013-03-01,False,27843.022957646703,RandomForest
24,13,2013-03-08,False,29053.03410264981,RandomForest
24,13,2013-03-15,False,28002.345230896553,RandomForest
24,13,2013-03-22,False,25741.313130903585,RandomForest
24,13,2013-03-29,False,27933.055096277472,RandomForest
24,13,2013-04-05,False,30180.719317545136,RandomForest
24,13,2013-04-12,False,26188.772805916247,RandomForest
24,13,2013-04-19,False,27051.238035663126,RandomForest
24,13,2013-04-26,False,26036.986537175155,RandomForest
24,13,2013-05-03,False,28103.108993903,RandomForest
24,13,2013-05-10,False,28372.02062171648,RandomForest
24,13,2013-05-17,False,26277.20006111519,RandomForest
24,13,2013-05-24,False,30127.342209336275,RandomForest
24,13,2013-05-31,False,30042.908934824824,RandomForest
24,13,2013-06-07,False,31099.876925135184,RandomForest
24,13,2013-06-14,False,28616.246062614955,RandomForest
24,13,2013-06-21,False,28160.327532961153,RandomForest
24,13,2013-06-28,False,31620.909442183478,RandomForest
24,13,2013-07-05,False,34336.24560739006,RandomForest
24,13,2013-07-12,False,30086.418686947636,RandomForest
24,13,2013-07-19,False,30262.297879417016,RandomForest
24,13,2013-07-26,False,28187.226246187536,RandomForest
24,14,2012-11-02,False,16693.68657078809,RandomForest
24,14,2012-11-09,False,20202.945316503567,RandomForest
24,14,2012-11-16,False,20016.15963987732,RandomForest
24,14,2012-11-23,True,43016.50700809424,RandomForest
24,14,2012-11-30,False,19727.904665188078,RandomForest
24,14,2012-12-07,False,26064.09823490748,RandomForest
24,14,2012-12-14,False,29098.0249330612,RandomForest
24,14,2012-12-21,False,51919.1585571655,RandomForest
24,14,2012-12-28,True,27341.662764108285,RandomForest
24,14,2013-01-04,False,19159.436973888372,RandomForest
24,14,2013-01-11,False,14942.503183870856,RandomForest
24,14,2013-01-18,False,15389.865878376218,RandomForest
24,14,2013-01-25,False,9914.035038340378,RandomForest
24,14,2013-02-01,False,14268.23156440766,RandomForest
24,14,2013-02-08,True,17137.94809357863,RandomForest
24,14,2013-02-15,False,16175.417739216593,RandomForest
24,14,2013-02-22,False,16970.440330528094,RandomForest
